epoch,oracle_batch_size,oracle_latency_ms,rust_scoring_time_ms,parquet_write_ms,parquet_read_ms,reward_mean,reward_std,invalid_reward_count,duplicate_smiles_count
53,64,472.5407470250502,471.1414349731058,0.46114297583699226,0.8780830539762974,0.7017441391944885,0.3357040286064148,0,0
54,64,458.39216001331806,457.0337329059839,0.449740095064044,0.8503219578415155,0.6107441186904907,0.3779735863208771,0,0
55,64,461.3435419742018,459.9069058895111,0.48205594066530466,0.8971829665824771,0.6561815142631531,0.4173603951931,0,0
56,64,459.05317494180053,457.6170649379492,0.45444804709404707,0.9171999990940094,0.6750196814537048,0.38419613242149353,0,0
57,64,462.2708270326257,460.83529794123024,0.4438849864527583,0.9418140398338437,0.8185721039772034,0.6440868973731995,0,0
58,64,462.283952976577,460.8039290178567,0.5028140731155872,0.9158389875665307,0.722483217716217,0.5396785140037537,0,0
59,64,463.9541289070621,462.51141000539064,0.49197208136320114,0.8841829840093851,0.75343918800354,0.5074072480201721,0,0
60,64,454.0569429518655,452.7167089981958,0.45608007349073887,0.8278739405795932,0.7450766563415527,0.49560531973838806,0,0
61,64,461.016334942542,459.6086710225791,0.45363500248640776,0.8920870022848248,0.7420775294303894,0.5159934759140015,0,0
62,64,458.9007990434766,457.5744100147858,0.4215399967506528,0.8505500154569745,0.7043508887290955,0.4300571084022522,0,0
63,64,466.77882003132254,465.40227392688394,0.4778879228979349,0.8395010372623801,0.7244349718093872,0.5975357294082642,0,0
64,64,469.40821094904095,467.994975973852,0.4603220149874687,0.8910540491342545,0.6689685583114624,0.40460339188575745,0,0
65,64,458.92638398800045,457.57427101489156,0.4776690620929003,0.8174930699169636,0.6744579672813416,0.4174656271934509,0,0
66,64,452.55521906074136,451.12964208237827,0.48096291720867157,0.8795360336080194,0.6927808523178101,0.47299444675445557,0,0
67,64,459.77015409152955,458.3492809906602,0.44845102820545435,0.9121840121224523,0.7207772731781006,0.4774942696094513,0,0
68,64,471.8396590324119,470.399537938647,0.4670630441978574,0.9140030015259981,0.704288899898529,0.45274826884269714,0,0
69,64,462.7000109758228,461.291886982508,0.4894349258393049,0.8562889415770769,0.7317854166030884,0.443603515625,0,0
70,64,469.71869899425656,468.3847209671512,0.4553060280159116,0.8177480194717646,0.5444866418838501,0.33788514137268066,0,0
71,64,461.80112997535616,460.3894429747015,0.44289499055594206,0.9099949384108186,0.6674455404281616,0.4084443151950836,0,0
72,64,456.11405395902693,454.709822894074,0.4707480547949672,0.8691729744896293,0.7872297167778015,0.527713418006897,0,0
73,64,469.028044026345,467.5976709695533,0.48279494512826204,0.8864090777933598,0.6554307341575623,0.3783637285232544,0,0
74,64,469.60609196685255,468.2783520547673,0.44430489651858807,0.8236229186877608,0.7381103038787842,0.4830176830291748,0,0
75,64,462.1199129614979,460.67925402894616,0.46973396092653275,0.913240946829319,0.7108399868011475,0.48469945788383484,0,0
76,64,460.7577580027282,459.34171904809773,0.4600950051099062,0.8952489588409662,0.7946743369102478,0.44959643483161926,0,0
77,64,468.6311739496887,467.21015602815896,0.45622396282851696,0.8953349897637963,0.68294757604599,0.39361771941185,0,0
78,64,472.05296310130507,470.6721199909225,0.47128298319876194,0.8499320829287171,0.7516487836837769,0.47227200865745544,0,0
79,64,467.834047973156,466.41817793715745,0.4915890749543905,0.8611269295215607,0.7219526171684265,0.4447953999042511,0,0
80,64,477.3364029824734,475.9017820470035,0.4746409831568599,0.8973010117188096,0.7542819380760193,0.5471136569976807,0,0
81,64,465.2975059580058,463.882131036371,0.4736880073323846,0.8839219808578491,0.6545095443725586,0.32375508546829224,0,0
82,64,474.1442369995639,472.75733191054314,0.4891339922323823,0.833428930491209,0.7317519783973694,0.4500137269496918,0,0
83,64,460.05000500008464,458.637828938663,0.4878210602328181,0.858964049257338,0.7855441570281982,0.5418649315834045,0,0
84,64,459.82920308597386,458.5022720275447,0.44234900269657373,0.8375210454687476,0.7808325290679932,0.5519025325775146,0,0
85,64,473.40147010982037,472.0246859360486,0.4617560189217329,0.8548570331186056,0.7870160341262817,0.5767278671264648,0,0
86,64,463.82964204531163,462.4289700295776,0.4953349707648158,0.8463989943265915,0.6843119859695435,0.35618165135383606,0,0
87,64,471.86995309311897,470.45519400853664,0.437276903539896,0.9251199662685394,0.7374018430709839,0.5113782286643982,0,0
88,64,472.0044480636716,470.58782598469406,0.4640528932213783,0.8897989755496383,0.7587658166885376,0.4431227445602417,0,0
89,64,459.25374689977616,457.78576005250216,0.47909992281347513,0.9287189459428191,0.6928201913833618,0.4770987629890442,0,0
90,64,461.5020719356835,460.05084610078484,0.44584996066987514,0.9410399943590164,0.7914037108421326,0.5557054877281189,0,0
91,64,473.8791020354256,472.47051098383963,0.4663479048758745,0.8693060372024775,0.6381098628044128,0.4035336673259735,0,0
92,64,460.8580661006272,459.4535109354183,0.511312042362988,0.8347069378942251,0.8060410022735596,0.5689096450805664,0,0
93,64,466.937176999636,465.55824705865234,0.42485096491873264,0.9031179361045361,0.6785300374031067,0.4396073520183563,0,0
94,64,472.79398899991065,471.4461170369759,0.46265393029898405,0.8280869806185365,0.6524056196212769,0.31961876153945923,0,0
95,64,466.1948559805751,464.7955240216106,0.47588301822543144,0.8628510404378176,0.7089184522628784,0.35823407769203186,0,0
96,64,458.60028197057545,457.1205830434337,0.47602702397853136,0.938737066462636,0.741297721862793,0.5127784609794617,0,0
97,64,456.58424496650696,455.2221989724785,0.4255699459463358,0.8851500460878015,0.8309300541877747,0.597700834274292,0,0
98,64,464.04086297843605,462.66855706926435,0.4461640492081642,0.8640540763735771,0.6957458853721619,0.4395827651023865,0,0
99,64,459.76834697648883,458.4163720719516,0.4513669991865754,0.8515440858900547,0.7392351627349854,0.5154443979263306,0,0
100,64,465.01969604287297,463.59953295905143,0.4783909535035491,0.8728610118851066,0.7313282489776611,0.41893714666366577,0,0
101,64,466.1087319254875,464.79087695479393,0.43706002179533243,0.8284000214189291,0.6834494471549988,0.5121115446090698,0,0
102,64,462.89597800932825,461.49453800171614,0.4700860008597374,0.8671389659866691,0.7121052742004395,0.3796108365058899,0,0
103,64,461.43764699809253,460.1167469518259,0.4214539658278227,0.8455740753561258,0.8456606864929199,0.6141189336776733,0,0
104,64,468.85124093387276,467.53046300727874,0.41451596189290285,0.8510710904374719,0.7768969535827637,0.500387966632843,0,0
105,64,461.9483189890161,460.5520070763305,0.48788601998239756,0.848664902150631,0.6825850009918213,0.4458501935005188,0,0
106,64,463.7810729909688,462.40414900239557,0.47143304254859686,0.8458649972453713,0.6757674217224121,0.44693973660469055,0,0
107,64,463.99221499450505,462.59705699048936,0.4569480661302805,0.8730950066819787,0.6750919818878174,0.4827369153499603,0,0
108,64,464.3263870384544,462.91957900393754,0.4624060820788145,0.8848570287227631,0.7031669020652771,0.4940279722213745,0,0
109,64,460.4662669589743,459.0776090044528,0.4399509634822607,0.8985679596662521,0.7390257120132446,0.35016682744026184,0,0
110,64,457.158743054606,455.7740290183574,0.4383630584925413,0.8929339237511158,0.6658923625946045,0.4252948462963104,0,0
111,64,463.1449789740145,461.6730810375884,0.4683549050241709,0.9423330193385482,0.7105801105499268,0.333675742149353,0,0
112,64,466.6603959631175,465.22710693534464,0.47575600910931826,0.891468022018671,0.7947778701782227,0.5481342077255249,0,0
113,64,452.8510411037132,451.4361550100148,0.5010931054130197,0.8544500451534986,0.7347099781036377,0.4959116280078888,0,0
114,64,456.80627902038395,455.49037400633097,0.43597398325800896,0.8326990064233541,0.7313645482063293,0.5089080929756165,0,0
115,64,465.65285604447126,464.28832004312426,0.4370500100776553,0.8728830143809319,0.7590866684913635,0.4679253399372101,0,0
116,64,464.17369809933007,462.79261400923133,0.4618830280378461,0.8571459911763668,0.7815839052200317,0.4406370520591736,0,0
117,64,453.71514302678406,452.31804403010756,0.4478759365156293,0.8893259800970554,0.7180314660072327,0.39416471123695374,0,0
118,64,463.76970200799406,462.3415799578652,0.4639549879357219,0.901923980563879,0.7984669208526611,0.5629624128341675,0,0
119,64,467.3348739743233,465.9808420110494,0.4436259623616934,0.8459880482405424,0.7557384371757507,0.4016559422016144,0,0
120,64,471.0062970407307,469.6623960044235,0.43734104838222265,0.8511570049449801,0.72559654712677,0.3819800913333893,0,0
121,64,474.713476956822,473.2466950081289,0.4683140432462096,0.9377480018883944,0.7121612429618835,0.49027422070503235,0,0
122,64,467.2981350449845,465.86047497112304,0.49421703442931175,0.8813870372250676,0.6649702191352844,0.3626917898654938,0,0
123,64,463.1024079862982,461.6820029914379,0.4951530136168003,0.860863015986979,0.6437364816665649,0.43414250016212463,0,0
124,64,454.56666697282344,453.19774409290403,0.44246099423617125,0.8688539965078235,0.6760854125022888,0.45615729689598083,0,0
125,64,466.47117601241916,465.0552769890055,0.4737640265375376,0.8788260165601969,0.6898061037063599,0.36879101395606995,0,0
126,64,464.62109906133264,463.2490340154618,0.4495460307225585,0.8718029130250216,0.5678460597991943,0.3410401940345764,0,0
127,64,462.8680070163682,461.50433900766075,0.4535119514912367,0.8507700404152274,0.694250762462616,0.2935272753238678,0,0
128,64,466.21769899502397,464.7955879336223,0.4844829672947526,0.8758659241721034,0.6619295477867126,0.4281247854232788,0,0
129,64,465.0741229997948,463.65405595861375,0.49381598364561796,0.8654040284454823,0.6062932014465332,0.33847519755363464,0,0
130,64,472.02285600360483,470.65156791359186,0.4666009917855263,0.8430200396105647,0.6626160144805908,0.39463678002357483,0,0
131,64,465.06710594985634,463.6804930632934,0.477264984510839,0.8418280631303787,0.6765159368515015,0.43501603603363037,0,0
132,64,457.6796069741249,456.30241103935987,0.4434708971530199,0.8705629734322429,0.7301554083824158,0.5762292146682739,0,0
133,64,467.24042505957186,465.84591700229794,0.4572540055960417,0.8777349721640348,0.596644937992096,0.3529606759548187,0,0
134,64,463.3669250179082,461.996098048985,0.46467804349958897,0.8462350815534592,0.7401778101921082,0.47422072291374207,0,0
135,64,466.1982520483434,464.77399894502014,0.47808699309825897,0.8817550260573626,0.6898097991943359,0.28911927342414856,0,0
136,64,457.8075329773128,456.3833649735898,0.474307918921113,0.8842759998515248,0.7169800996780396,0.5514093041419983,0,0
137,64,463.0387619836256,460.9297219431028,1.1915360810235143,0.852453988045454,0.7913532257080078,0.5959606170654297,0,0
138,64,466.84944606386125,465.47732199542224,0.45140006113797426,0.8729170076549053,0.6426079869270325,0.40135398507118225,0,0
139,64,464.78253800887614,463.3084679953754,0.4716509720310569,0.94187306240201,0.8457117080688477,0.6639400124549866,0,0
140,64,463.63028103951365,462.2749370755628,0.4713579546660185,0.8195340633392334,0.7187622785568237,0.4240935742855072,0,0
141,64,468.1766160065308,466.76354005467147,0.48362999223172665,0.8672409458085895,0.6969437003135681,0.42117583751678467,0,0
142,64,467.5655929604545,466.12366510089487,0.489411992020905,0.8905199356377125,0.7842581272125244,0.5362895727157593,0,0
143,64,466.5083260042593,465.06867301650345,0.4776580026373267,0.8892060723155737,0.6795317530632019,0.4444514513015747,0,0
144,64,463.64814997650683,462.11033104918897,0.5659409798681736,0.9078390430659056,0.7536792755126953,0.48961392045021057,0,0
145,64,466.83011995628476,465.43308603577316,0.5228930385783315,0.8161460282281041,0.6683520078659058,0.36811164021492004,0,0
146,64,459.589360980317,458.18420604337007,0.46022096648812294,0.8764429949223995,0.6967164874076843,0.44898462295532227,0,0
147,64,468.36891304701567,467.0047789113596,0.4573650658130646,0.8473549969494343,0.6397618055343628,0.3801243305206299,0,0
148,64,463.67689908947796,462.34091999940574,0.4608199233189225,0.8101449348032475,0.7399612665176392,0.4787830412387848,0,0
149,64,469.4802350131795,468.05744303856045,0.46236091293394566,0.89624198153615,0.7178114652633667,0.5040667057037354,0,0
150,64,465.8968149451539,464.49209202546626,0.45869406312704086,0.8932730415835977,0.8285619020462036,0.543525218963623,0,0
151,64,466.62972192279994,465.3039410477504,0.4330510273575783,0.8414809126406908,0.7340771555900574,0.5136241316795349,0,0
152,64,466.7892459547147,465.4235530178994,0.42951793875545263,0.8834470063447952,0.7725163102149963,0.42096400260925293,0,0
153,64,467.22661796957254,465.8771330723539,0.45478891115635633,0.8351400028914213,0.7851295471191406,0.5495554804801941,0,0
154,64,475.7801330415532,474.39147892873734,0.48335292376577854,0.8449499728158116,0.698547899723053,0.4504534900188446,0,0
155,64,470.3132420545444,468.9986559096724,0.4135060589760542,0.8527499157935381,0.7695239186286926,0.4651391804218292,0,0
156,64,469.5733729749918,468.16045802552253,0.46206102706491947,0.8860460948199034,0.6996780633926392,0.483875036239624,0,0
157,64,473.09740097261965,471.64609795436263,0.4924740642309189,0.8975419914349914,0.7131858468055725,0.42708611488342285,0,0
158,64,460.66834800876677,459.29574803449214,0.4358789883553982,0.8821520023047924,0.7440975308418274,0.524323582649231,0,0
159,64,456.67203702032566,455.2903820294887,0.46241097152233124,0.8594639366492629,0.6638634204864502,0.48903751373291016,0,0
160,64,459.0054500149563,457.58578600361943,0.49192493315786123,0.8738840697333217,0.6576963663101196,0.4407869577407837,0,0
161,64,471.91883402410895,470.5134140094742,0.4926699912175536,0.8426560088992119,0.6687252521514893,0.4022022783756256,0,0
162,64,461.9851349852979,460.6467339908704,0.42585807386785746,0.861315056681633,0.594828188419342,0.2934766411781311,0,0
163,64,453.8506179815158,452.420013025403,0.5524610169231892,0.8176550036296248,0.7399702072143555,0.5811304450035095,0,0
164,64,458.636399009265,457.30791392270476,0.47861202619969845,0.7901460630819201,0.6397139430046082,0.38984665274620056,0,0
165,64,470.7340040476993,469.3425429286435,0.43686304707080126,0.8927260059863329,0.7062981128692627,0.48279306292533875,0,0
166,64,466.5563370799646,465.1503739878535,0.4825890064239502,0.8616799023002386,0.6717958450317383,0.3876049220561981,0,0
167,64,469.2000320646912,467.7949718898162,0.48071006312966347,0.8617109851911664,0.7874343395233154,0.5278769731521606,0,0
168,64,457.8609700547531,456.57380402553827,0.4234430380165577,0.8044659625738859,0.7020162343978882,0.5083980560302734,0,0
169,64,466.4461089996621,465.0445240549743,0.4865749506279826,0.8622719906270504,0.7419286966323853,0.4879145324230194,0,0
170,64,467.6256610546261,466.17625490762293,0.521852052770555,0.8644289337098598,0.7680622935295105,0.517970085144043,0,0
171,64,461.5391190163791,460.21520893555135,0.46602601651102304,0.8009250741451979,0.7462943196296692,0.5852345824241638,0,0
172,64,462.9857230465859,461.5827479865402,0.4534069448709488,0.8840779773890972,0.735241174697876,0.4265640377998352,0,0
173,64,463.2085859775543,461.83479100000113,0.48863503616303205,0.8197620045393705,0.6773539185523987,0.3867805600166321,0,0
174,64,458.1125699914992,456.7331289872527,0.4652600036934018,0.8478750241920352,0.6420041918754578,0.3966760039329529,0,0
175,64,473.16033008974046,471.67330991942436,0.49537105951458216,0.9272180031985044,0.6670841574668884,0.3988461494445801,0,0
176,64,471.5196549659595,470.1658560661599,0.46512193512171507,0.8208820363506675,0.7484962940216064,0.5119826793670654,0,0
177,64,457.11555099114776,455.80669096671045,0.46794803347438574,0.7802170002833009,0.6798977851867676,0.4394753575325012,0,0
178,64,472.40533703006804,471.0062029771507,0.5104569718241692,0.8254169952124357,0.8162904977798462,0.6183046698570251,0,0
179,64,472.21138095483184,470.9003400057554,0.43429702054709196,0.8294830331578851,0.7351165413856506,0.49484261870384216,0,0
180,64,469.11588695365936,467.71102503407747,0.47473201993852854,0.8628269424661994,0.783707320690155,0.5007460713386536,0,0
181,64,469.1893960116431,467.8481969749555,0.4432150162756443,0.8362799417227507,0.756499707698822,0.40063753724098206,0,0
182,64,476.0420600650832,474.72145198844373,0.4321300657466054,0.8356809848919511,0.5589673519134521,0.2898327708244324,0,0
183,64,467.47678704559803,466.0856189439073,0.47745800111442804,0.8572019869461656,0.7952861785888672,0.5977565050125122,0,0
184,64,469.8637549299747,468.49419502541423,0.48044801224023104,0.825777999125421,0.6977230310440063,0.48473799228668213,0,0
185,64,476.0410140734166,474.57747301086783,0.533906975761056,0.8780770003795624,0.8820086717605591,0.7142451405525208,0,0
186,64,474.82881997711957,473.4186490532011,0.4692219663411379,0.8784220553934574,0.6522352695465088,0.305166095495224,0,0
187,64,467.312894994393,465.90265608392656,0.4507569829002023,0.9047399507835507,0.6998993754386902,0.45887666940689087,0,0
188,64,475.9499580832198,474.5499109849334,0.4648790927603841,0.8730820845812559,0.6416022181510925,0.4374406039714813,0,0
189,64,476.32387396879494,474.9563280493021,0.46182400546967983,0.8322109933942556,0.6700103282928467,0.4000657796859741,0,0
190,64,462.09968999028206,460.7413599733263,0.48210902605205774,0.80918800085783,0.6452810764312744,0.3506869971752167,0,0
191,64,472.8756620315835,471.4782499941066,0.47579105012118816,0.862583052366972,0.7232967615127563,0.42360448837280273,0,0
192,64,464.87076696939766,463.5703389067203,0.41913497261703014,0.8289100369438529,0.7437856197357178,0.5189388394355774,0,0
193,64,477.1279420237988,475.82785796839744,0.4190750187262893,0.8289869874715805,0.6173425912857056,0.3135468065738678,0,0
194,64,473.7447820371017,472.3003739491105,0.5198590224608779,0.8598529966548085,0.6393024921417236,0.43425217270851135,0,0
195,64,467.04821893945336,465.6698269536719,0.45442499686032534,0.8536879904568195,0.7266104221343994,0.447975754737854,0,0
196,64,467.4594849348068,466.06690098997205,0.470838975161314,0.8651770185679197,0.6906063556671143,0.5218881368637085,0,0
197,64,470.1894789468497,468.80880009848624,0.4637540550902486,0.8542030118405819,0.7758111357688904,0.4949357509613037,0,0
198,64,452.49173894990236,451.11886505037546,0.4816970322281122,0.8291699923574924,0.6407792568206787,0.31550678610801697,0,0
199,64,466.6836040560156,465.24974098429084,0.47274294774979353,0.8961409330368042,0.6699084043502808,0.4900517761707306,0,0
200,64,456.7594720283523,455.4343209601939,0.4248779732733965,0.8287710370495915,0.8211095929145813,0.6121624112129211,0,0
201,64,466.47625404875726,465.20718303509057,0.4251529462635517,0.796325970441103,0.7573622465133667,0.575153112411499,0,0
202,64,468.5605450067669,467.23083802498877,0.4484140081331134,0.8326719980686903,0.7420322895050049,0.39252930879592896,0,0
203,64,469.6934970561415,468.26400293502957,0.4706409526988864,0.8998640114441514,0.7171186208724976,0.4111402630805969,0,0
204,64,467.1982560539618,465.85368597880006,0.45533105731010437,0.8408160647377372,0.7345876693725586,0.4946124851703644,0,0
205,64,468.95945305004716,467.5551720429212,0.49642601516097784,0.8465730352327228,0.7177563309669495,0.4771120846271515,0,0
206,64,456.2165610259399,454.84471193049103,0.45156001579016447,0.8594240061938763,0.7913910150527954,0.5022721290588379,0,0
207,64,461.01623692084104,459.68028996139765,0.47197507228702307,0.796638079918921,0.6720896363258362,0.39612552523612976,0,0
208,64,449.7326760319993,448.39870010036975,0.4394699353724718,0.8470560424029827,0.7424590587615967,0.49291494488716125,0,0
209,64,473.9808019949123,472.5236379308626,0.5043320124968886,0.8893319172784686,0.7489446997642517,0.4932589530944824,0,0
210,64,467.98856696113944,466.64097998291254,0.4760430892929435,0.8080690167844296,0.6976132392883301,0.4418453276157379,0,0
211,64,457.4376200325787,456.08668390195817,0.46243402175605297,0.8190869120880961,0.7751412987709045,0.6241317391395569,0,0
212,64,471.681728027761,470.2584049664438,0.5238319281488657,0.8389850845560431,0.8231668472290039,0.5428033471107483,0,0
213,64,457.027283962816,455.6683680275455,0.4668069304898381,0.8266629884019494,0.7393277287483215,0.5215157270431519,0,0
214,64,470.2337470371276,468.71131903026253,0.6817990215495229,0.7825220236554742,0.714512050151825,0.3857648968696594,0,0
215,64,466.55426803044975,465.1336029637605,0.5114449886605144,0.843903049826622,0.7210890054702759,0.45057380199432373,0,0
216,64,460.46101301908493,459.02911899611354,0.4702740116044879,0.8927590679377317,0.8183037042617798,0.6475650072097778,0,0
217,64,463.4946860605851,462.14388706721365,0.45648193918168545,0.838956912048161,0.6687377691268921,0.386957049369812,0,0
218,64,462.14415796566755,460.74491704348475,0.4742649616673589,0.8502659620717168,0.732833206653595,0.3905734717845917,0,0
219,64,453.2341769663617,451.88602805137634,0.4638690734282136,0.8104989537969232,0.7947360873222351,0.48426613211631775,0,0
220,64,461.205038940534,459.801789955236,0.4840519977733493,0.8527589961886406,0.678423285484314,0.49534156918525696,0,0
221,64,456.6731690429151,455.32641001045704,0.4680119454860687,0.8166179759427905,0.6599841117858887,0.4984742999076843,0,0
222,64,469.86614202614874,468.5493280412629,0.4535940242931247,0.8171569788828492,0.6796842813491821,0.41102680563926697,0,0
223,64,468.1613870197907,466.7329730000347,0.5004829727113247,0.8617379935458302,0.6182653307914734,0.276407927274704,0,0
224,64,475.88434198405594,474.5293239830062,0.4339769948273897,0.8603570749983191,0.7769026160240173,0.5941361784934998,0,0
225,64,460.12115105986595,458.556107012555,0.5819570505991578,0.9147640084847808,0.6800791025161743,0.41675761342048645,0,0
226,64,457.63651409652084,456.26022305805236,0.4524099640548229,0.862692017108202,0.7663112878799438,0.46329906582832336,0,0
227,64,471.709406003356,470.32024804502726,0.4562500398606062,0.866468995809555,0.777216374874115,0.4960629343986511,0,0
228,64,461.7129979887977,460.3399171028286,0.4690600326284766,0.8442769758403301,0.8378298878669739,0.603203535079956,0,0
229,64,461.2727069761604,459.831612999551,0.48752897419035435,0.8854980114847422,0.6467142701148987,0.33353903889656067,0,0
230,64,468.65373593755066,467.2705199336633,0.48386503476649523,0.837470986880362,0.6972395777702332,0.3679928779602051,0,0
231,64,466.91240498330444,465.43430897872895,0.4944959655404091,0.9187109535560012,0.6562014818191528,0.4538852870464325,0,0
